year,week,player,pos,base_proj,var_proj,actual,var_error,perstat_shift,abs_error
2024,12,Russell Wilson,QB,14.8,15.02,13.8,1.22,0.22,1.22
2024,11,Calvin Ridley,WR,11.5,11.02,9.8,1.22,-0.48,1.22
2025,5,Daniel Jones,QB,15.91,15.47,16.68,-1.21,-0.44,1.21
2024,16,Nico Collins,WR,11.5,11.79,13.0,-1.21,0.29,1.21
2025,10,Puka Nacua,WR,19.38,18.61,17.4,1.21,-0.77,1.21
2024,12,Lamar Jackson,QB,24.6,23.79,22.58,1.21,-0.81,1.21
2025,17,Justin Herbert,QB,16.2,16.35,15.14,1.21,0.15,1.21
2025,18,Brian Thomas Jr.,WR,9.67,9.1,7.9,1.2,-0.57,1.2
2025,10,Josh Jacobs,RB,18.61,18.51,19.7,-1.19,-0.1,1.19
2025,4,Travis Kelce,TE,11.09,10.99,9.8,1.19,-0.1,1.19
2025,18,Jacoby Brissett,QB,13.99,14.43,15.62,-1.19,0.44,1.19
2024,6,Andy Dalton,QB,15.91,16.13,14.94,1.19,0.22,1.19
2024,11,DeMario Douglas,WR,8.33,8.71,9.9,-1.19,0.38,1.19
2024,17,T.J. Hockenson,TE,10.9,10.61,11.8,-1.19,-0.29,1.19
2024,16,Kenneth Walker III,RB,12.62,12.71,13.9,-1.19,0.09,1.19
2025,14,Jalen Nailor,WR,7.18,7.18,6.0,1.18,0.0,1.18
2025,17,Jauan Jennings,WR,11.4,11.02,12.2,-1.18,-0.38,1.18
2024,16,Bijan Robinson,RB,23.67,23.12,24.3,-1.18,-0.55,1.18
2024,16,Rome Odunze,WR,8.33,8.52,9.7,-1.18,0.19,1.18
2024,6,Jalen Tolbert,WR,9.67,9.48,8.3,1.18,-0.19,1.18
2025,8,CeeDee Lamb,WR,13.52,13.42,14.6,-1.18,-0.1,1.18
2024,4,David Montgomery,RB,14.37,13.82,15.0,-1.18,-0.55,1.18
2024,7,James Conner,RB,15.93,16.03,17.2,-1.17,0.1,1.17
2024,13,Jauan Jennings,WR,9.96,9.77,8.6,1.17,-0.19,1.17
2025,9,Jaylen Waddle,WR,12.75,13.04,14.2,-1.16,0.29,1.16
2024,9,Aaron Jones,RB,13.63,13.36,12.2,1.16,-0.27,1.16
2024,12,Jameson Williams,WR,11.21,10.64,11.8,-1.16,-0.57,1.16
2024,4,Jauan Jennings,WR,11.12,10.64,11.8,-1.16,-0.48,1.16
2024,10,Rico Dowdle,RB,9.58,9.76,8.6,1.16,0.18,1.16
2024,12,Jauan Jennings,WR,9.77,10.16,9.0,1.16,0.39,1.16
2025,9,Rashid Shaheed,WR,10.73,10.64,11.8,-1.16,-0.09,1.16
2025,13,Mark Andrews,TE,10.61,9.85,8.7,1.15,-0.76,1.15
2024,10,Alvin Kamara,RB,16.95,17.04,15.9,1.14,0.09,1.14
2024,15,Bucky Irving,RB,12.07,12.16,13.3,-1.14,0.09,1.14
2025,4,Rachaad White,RB,7.37,7.46,8.6,-1.14,0.09,1.14
2025,11,D'Andre Swift,RB,10.13,10.13,9.0,1.13,0.0,1.13
2025,15,A.J. Brown,WR,13.52,13.23,12.1,1.13,-0.29,1.13
2025,17,Harold Fannin Jr.,TE,10.9,12.13,11.0,1.13,1.23,1.13
2025,3,Jaylen Warren,RB,12.07,11.97,13.1,-1.13,-0.1,1.13
2025,14,Tyjae Spears,RB,7.46,7.83,6.7,1.13,0.37,1.13
2024,9,Noah Brown,WR,9.77,9.87,11.0,-1.13,0.1,1.13
2025,12,Jacoby Brissett,QB,19.74,19.81,18.68,1.13,0.07,1.13
2025,14,Xavier Worthy,WR,7.46,7.37,8.5,-1.13,-0.09,1.13
2025,10,Jakobi Meyers,WR,7.95,8.23,7.1,1.13,0.28,1.13
2025,16,Jalen Hurts,QB,18.63,18.27,19.4,-1.13,-0.36,1.13
2024,7,Allen Lazard,WR,10.83,10.92,9.8,1.12,0.09,1.12
2024,4,Josh Jacobs,RB,10.78,10.68,11.8,-1.12,-0.1,1.12
2025,8,Kendrick Bourne,WR,7.95,8.52,7.4,1.12,0.57,1.12
2024,14,Jaylen Warren,RB,10.41,10.32,9.2,1.12,-0.09,1.12
2024,13,DK Metcalf,WR,9.29,9.48,10.6,-1.12,0.19,1.12
2024,17,Xavier Legette,WR,8.71,8.91,7.8,1.11,0.2,1.11
2025,14,Jordan Addison,WR,11.4,11.31,10.2,1.11,-0.09,1.11
2024,18,Calvin Ridley,WR,9.0,9.19,10.3,-1.11,0.19,1.11
2025,7,Jordan Mason,RB,12.62,12.8,11.7,1.1,0.18,1.1
2025,3,Trey Benson,RB,7.0,7.0,8.1,-1.1,0.0,1.1
2025,12,Christian Watson,WR,8.91,8.81,9.9,-1.09,-0.1,1.09
2025,9,Courtland Sutton,WR,8.52,8.91,10.0,-1.09,0.39,1.09
2024,3,DeVonta Smith,WR,14.1,13.81,14.9,-1.09,-0.29,1.09
2024,10,Jonathan Taylor,RB,15.2,15.29,14.2,1.09,0.09,1.09
2024,13,C.J. Stroud,QB,15.61,15.47,14.38,1.09,-0.14,1.09
2025,11,Jordan Love,QB,16.87,16.57,17.66,-1.09,-0.3,1.09
2025,3,Alec Pierce,WR,11.69,11.79,10.7,1.09,0.1,1.09
2025,14,CeeDee Lamb,WR,19.86,19.19,18.1,1.09,-0.67,1.09
2024,15,Michael Pittman,WR,8.43,8.71,9.8,-1.09,0.28,1.09
2024,6,Tee Higgins,WR,13.52,13.62,14.7,-1.08,0.1,1.08
2024,8,James Conner,RB,13.82,13.82,14.9,-1.08,0.0,1.08
2024,12,Kendrick Bourne,WR,6.98,7.08,6.0,1.08,0.1,1.08
2024,16,Josh Jacobs,RB,19.99,19.62,20.7,-1.08,-0.37,1.08
2025,8,Patrick Mahomes,QB,22.91,21.88,22.96,-1.08,-1.03,1.08
2025,12,Brock Bowers,TE,9.95,10.42,11.5,-1.08,0.47,1.08
2024,6,Juwan Johnson,TE,6.53,6.72,7.8,-1.08,0.19,1.08
2024,17,DJ Moore,WR,10.83,11.12,12.2,-1.08,0.29,1.08
2024,9,Baker Mayfield,QB,18.41,19.08,18.0,1.08,0.67,1.08
2024,4,Darnell Mooney,WR,9.67,9.67,8.6,1.07,0.0,1.07
2025,14,Cam Ward,QB,11.41,12.15,11.08,1.07,0.74,1.07
2024,13,Jaxon Smith-Njigba,WR,10.64,10.83,11.9,-1.07,0.19,1.07
2025,12,Zay Flowers,WR,11.4,10.83,11.9,-1.07,-0.57,1.07
2025,16,Dallas Goedert,TE,13.75,13.27,12.2,1.07,-0.48,1.07
2024,15,Drake Maye,QB,16.13,16.42,17.48,-1.06,0.29,1.06
2024,7,Sam Darnold,QB,17.6,17.31,16.26,1.05,-0.29,1.05
2024,5,Mike Gesicki,TE,6.24,6.15,5.1,1.05,-0.09,1.05
2024,6,Xavier Legette,WR,10.25,10.25,11.3,-1.05,0.0,1.05
2025,16,Tony Pollard,RB,10.96,11.24,10.2,1.04,0.28,1.04
2025,8,DeVonta Smith,WR,15.73,15.44,14.4,1.04,-0.29,1.04
2025,18,Jaxon Smith-Njigba,WR,15.83,15.44,14.4,1.04,-0.39,1.04
2025,8,Romeo Doubs,WR,10.64,10.44,9.4,1.04,-0.2,1.04
2025,17,Joe Burrow,QB,22.54,21.44,20.4,1.04,-1.1,1.04
2025,8,Tyrone Tracy Jr.,RB,6.08,6.26,7.3,-1.04,0.18,1.04
2025,14,Kareem Hunt,RB,10.13,10.04,9.0,1.04,-0.09,1.04
2024,7,Darnell Mooney,WR,10.92,10.64,9.6,1.04,-0.28,1.04
2024,11,Jaylen Warren,RB,9.76,9.76,10.8,-1.04,0.0,1.04
2025,8,Zavier Scott,RB,5.43,5.43,4.4,1.03,0.0,1.03
2025,4,Baker Mayfield,QB,19.59,19.89,18.86,1.03,0.3,1.03
2025,12,Woody Marks,RB,8.75,8.93,7.9,1.03,0.18,1.03
2025,11,Hunter Henry,TE,8.05,7.48,8.5,-1.02,-0.57,1.02
2024,10,Jonnu Smith,TE,8.62,8.52,7.5,1.02,-0.1,1.02
2024,13,Kendrick Bourne,WR,8.33,8.52,7.5,1.02,0.19,1.02
2024,4,Marvin Harrison Jr.,WR,14.29,14.48,15.5,-1.02,0.19,1.02
2024,7,Foster Moreau,TE,6.91,6.81,5.8,1.01,-0.1,1.01
2024,4,Khalil Shakir,WR,9.29,9.19,10.2,-1.01,-0.1,1.01
2024,15,Brian Robinson,RB,12.8,12.71,11.7,1.01,-0.09,1.01
2024,10,Quentin Johnston,WR,9.39,9.39,10.4,-1.01,0.0,1.01
2025,4,Jaxon Smith-Njigba,WR,14.0,14.0,13.0,1.0,0.0,1.0
2025,10,Josh Allen,QB,19.15,18.34,19.34,-1.0,-0.81,1.0
2024,3,Gardner Minshew,QB,15.02,14.95,13.96,0.99,-0.07,0.99
2024,16,Drake London,WR,12.27,11.89,10.9,0.99,-0.38,0.99
2025,11,Zach Ertz,TE,9.19,9.19,8.2,0.99,0.0,0.99
2025,6,Ashton Jeanty,RB,17.59,17.59,16.6,0.99,0.0,0.99
2025,17,Khalil Shakir,WR,8.71,8.52,9.5,-0.98,-0.19,0.98
2024,11,Brock Purdy,QB,17.97,17.38,18.36,-0.98,-0.59,0.98
2025,7,Travis Kelce,TE,10.23,9.38,8.4,0.98,-0.85,0.98
2025,10,Jaylen Warren,RB,11.97,12.07,11.1,0.97,0.1,0.97
2024,11,Jakobi Meyers,WR,9.39,9.77,8.8,0.97,0.38,0.97
2024,3,Christian Watson,WR,10.16,9.67,8.7,0.97,-0.49,0.97
2024,7,Tyler Boyd,WR,7.66,8.33,9.3,-0.97,0.67,0.97
2024,12,Rome Odunze,WR,9.39,9.87,8.9,0.97,0.48,0.97
2025,13,Hunter Henry,TE,10.99,10.33,11.3,-0.97,-0.66,0.97
2024,8,Will Dissly,TE,8.33,8.14,9.1,-0.96,-0.19,0.96
2025,7,Tony Pollard,RB,10.96,11.14,12.1,-0.96,0.18,0.96
2024,11,Patrick Mahomes,QB,14.8,14.88,15.84,-0.96,0.08,0.96
2024,9,Tyler Allgeier,RB,9.03,8.75,7.8,0.95,-0.28,0.95
2025,13,Juwan Johnson,TE,7.48,7.95,8.9,-0.95,0.47,0.95
2024,5,Derek Carr,QB,13.25,13.55,12.6,0.95,0.3,0.95
2024,8,A.J. Brown,WR,12.56,12.46,13.4,-0.94,-0.1,0.94
2024,6,Rashod Bateman,WR,10.06,10.16,11.1,-0.94,0.1,0.94
2024,10,Tyrone Tracy Jr.,RB,14.46,14.46,15.4,-0.94,0.0,0.94
2025,8,D'Andre Swift,RB,15.93,16.03,15.1,0.93,0.1,0.93
2024,17,Zach Charbonnet,RB,9.76,9.67,10.6,-0.93,-0.09,0.93
2025,16,Tyler Shough,QB,16.28,16.2,17.12,-0.92,-0.08,0.92
2024,8,Jake Ferguson,TE,7.19,7.38,8.3,-0.92,0.19,0.92
2024,4,Brock Purdy,QB,16.06,15.54,14.62,0.92,-0.52,0.92
2024,11,Justice Hill,RB,7.28,7.18,8.1,-0.92,-0.1,0.92
2024,10,Jahmyr Gibbs,RB,14.64,13.72,12.8,0.92,-0.92,0.92
2025,9,Mac Jones,QB,14.95,14.88,15.8,-0.92,-0.07,0.92
2024,6,Chuba Hubbard,RB,16.03,16.21,15.3,0.91,0.18,0.91
2025,15,Colston Loveland,TE,9.28,9.19,10.1,-0.91,-0.09,0.91
2024,3,Kyle Pitts,TE,8.81,8.81,7.9,0.91,0.0,0.91
2024,10,Evan Engram,TE,8.33,9.09,10.0,-0.91,0.76,0.91
2025,7,Josh Jacobs,RB,19.99,19.71,18.8,0.91,-0.28,0.91
2024,8,Christian Kirk,WR,8.81,8.81,7.9,0.91,0.0,0.91
2025,16,Michael Wilson,WR,14.19,14.1,13.2,0.9,-0.09,0.9
2025,11,DK Metcalf,WR,9.29,9.0,9.9,-0.9,-0.29,0.9
2025,12,George Kittle,TE,14.03,14.7,13.8,0.9,0.67,0.9
2025,13,Travis Kelce,TE,15.93,14.6,15.5,-0.9,-1.33,0.9
2024,7,Kyren Williams,RB,18.7,18.7,19.6,-0.9,0.0,0.9
2024,16,Rhamondre Stevenson,RB,11.14,11.42,12.3,-0.88,0.28,0.88
2024,10,Joe Mixon,RB,16.03,16.12,17.0,-0.88,0.09,0.88
2025,6,Zay Flowers,WR,9.1,9.48,8.6,0.88,0.38,0.88
2025,14,Bo Nix,QB,15.32,15.1,15.98,-0.88,-0.22,0.88
2025,17,A.J. Brown,WR,10.83,10.92,11.8,-0.88,0.09,0.88
2024,4,Tyler Lockett,WR,11.98,11.98,11.1,0.88,0.0,0.88
2025,12,Jake Ferguson,TE,10.14,10.23,11.1,-0.87,0.09,0.87
2025,17,Terry McLaurin,WR,12.08,12.17,11.3,0.87,0.09,0.87
2025,8,Tee Higgins,WR,12.46,12.27,11.4,0.87,-0.19,0.87
2024,11,Justin Jefferson,WR,13.23,13.23,14.1,-0.87,0.0,0.87
2025,5,Bryce Young,QB,12.81,12.89,12.02,0.87,0.08,0.87
2024,4,Dak Prescott,QB,18.04,17.6,16.74,0.86,-0.44,0.86
2025,9,Hunter Henry,TE,8.33,8.24,9.1,-0.86,-0.09,0.86
2025,13,Chig Okonkwo,TE,7.19,7.76,6.9,0.86,0.57,0.86
2024,9,Josh Downs,WR,12.56,12.85,12.0,0.85,0.29,0.85
2025,18,Juwan Johnson,TE,7.67,7.95,7.1,0.85,0.28,0.85
2025,17,Tyler Warren,TE,10.23,10.14,9.3,0.84,-0.09,0.84
2024,14,Joe Burrow,QB,24.6,23.72,24.56,-0.84,-0.88,0.84
2025,11,RJ Harvey,RB,8.84,8.84,8.0,0.84,0.0,0.84
2024,17,J.K. Dobbins,RB,14.55,14.46,15.3,-0.84,-0.09,0.84
2024,4,Jerry Jeudy,WR,12.27,12.37,13.2,-0.83,0.1,0.83
2024,4,Tyler Conklin,TE,6.81,6.53,5.7,0.83,-0.28,0.83
2025,13,David Montgomery,RB,12.16,11.97,12.8,-0.83,-0.19,0.83
2025,6,Tucker Kraft,TE,12.42,11.47,12.3,-0.83,-0.95,0.83
2025,13,Marquise Brown,WR,11.31,10.83,10.0,0.83,-0.48,0.83
2025,10,J.K. Dobbins,RB,10.32,10.22,9.4,0.82,-0.1,0.82
2024,8,Alexander Mattison,RB,9.21,10.22,9.4,0.82,1.01,0.82
2024,12,Drake Maye,QB,14.07,14.29,13.48,0.81,0.22,0.81
2025,4,Dalton Kincaid,TE,11.85,10.61,9.8,0.81,-1.24,0.81
2025,7,RJ Harvey,RB,8.01,8.01,7.2,0.81,0.0,0.81
2025,3,Drake London,WR,11.5,11.31,10.5,0.81,-0.19,0.81
2024,5,Brian Robinson,RB,13.17,12.99,13.8,-0.81,-0.18,0.81
2024,10,David Montgomery,RB,12.53,11.79,12.6,-0.81,-0.74,0.81
2025,3,Sam Darnold,QB,17.82,17.53,16.72,0.81,-0.29,0.81
2024,6,Austin Ekeler,RB,11.7,11.61,10.8,0.81,-0.09,0.81
2025,5,Wan'Dale Robinson,WR,9.1,9.0,8.2,0.8,-0.1,0.8
2025,7,Quentin Johnston,WR,12.08,11.79,11.0,0.79,-0.29,0.79
2025,14,Javonte Williams,RB,14.18,13.91,14.7,-0.79,-0.27,0.79
2024,5,Matthew Stafford,QB,13.33,13.18,12.4,0.78,-0.15,0.78
2024,15,Mark Andrews,TE,12.04,11.18,10.4,0.78,-0.86,0.78
2024,9,Kirk Cousins,QB,17.53,17.01,17.78,-0.77,-0.52,0.77
2024,18,Spencer Rattler,QB,14.65,15.47,14.7,0.77,0.82,0.77
2024,13,Garrett Wilson,WR,9.77,9.87,9.1,0.77,0.1,0.77
2024,5,Tyler Lockett,WR,11.31,10.73,11.5,-0.77,-0.58,0.77
2024,14,Jerome Ford,RB,8.29,8.47,7.7,0.77,0.18,0.77
2025,17,Romeo Doubs,WR,8.23,8.43,9.2,-0.77,0.2,0.77
2025,8,Noah Fant,TE,8.05,7.86,7.1,0.76,-0.19,0.76
2024,10,Keenan Allen,WR,10.16,10.16,9.4,0.76,0.0,0.76
2024,15,Zay Flowers,WR,11.12,10.54,11.3,-0.76,-0.58,0.76
2025,6,Kenny Gainwell,RB,8.84,8.84,9.6,-0.76,0.0,0.76
2024,5,Noah Fant,TE,6.62,6.15,5.4,0.75,-0.47,0.75
2024,11,D'Andre Swift,RB,15.29,15.66,16.4,-0.74,0.37,0.74
2024,12,Rachaad White,RB,11.05,10.96,11.7,-0.74,-0.09,0.74
2025,9,Ja'Marr Chase,WR,17.94,17.84,17.1,0.74,-0.1,0.74
2025,16,Aaron Rodgers,QB,16.28,16.28,15.54,0.74,0.0,0.74
2024,18,Bucky Irving,RB,16.39,15.66,16.4,-0.74,-0.73,0.74
2025,15,Mack Hollins,WR,7.37,7.37,8.1,-0.73,0.0,0.73
2025,7,Matthew Golden,WR,8.71,8.43,7.7,0.73,-0.28,0.73
2025,5,Kendre Miller,RB,6.54,6.63,5.9,0.73,0.09,0.73
2025,12,Jaylen Warren,RB,11.97,12.07,12.8,-0.73,0.1,0.73
2024,18,Sam LaPorta,TE,15.55,14.03,13.3,0.73,-1.52,0.73
2024,13,Derrick Henry,RB,15.01,14.83,14.1,0.73,-0.18,0.73
2024,4,Lamar Jackson,QB,23.42,22.91,23.64,-0.73,-0.51,0.73
2025,8,Wan'Dale Robinson,WR,8.14,8.52,7.8,0.72,0.38,0.72
2025,14,Kimani Vidal,RB,10.5,10.68,11.4,-0.72,0.18,0.72
2025,3,Terry McLaurin,WR,11.21,11.12,10.4,0.72,-0.09,0.72
2024,6,Kyle Pitts,TE,9.76,9.28,10.0,-0.72,-0.48,0.72
2025,8,Bo Nix,QB,23.79,23.06,23.78,-0.72,-0.73,0.72
2024,3,Breece Hall,RB,17.68,17.59,18.3,-0.71,-0.09,0.71
2025,18,Kyle Pitts,TE,12.89,12.51,11.8,0.71,-0.38,0.71
2024,6,Michael Wilson,WR,9.29,9.39,10.1,-0.71,0.1,0.71
2025,5,Ladd McConkey,WR,14.58,14.19,14.9,-0.71,-0.39,0.71
2024,7,Garrett Wilson,WR,13.71,13.81,13.1,0.71,0.1,0.71
2024,13,Nick Chubb,RB,11.51,11.79,12.5,-0.71,0.28,0.71
2024,18,Mac Jones,QB,13.4,13.4,12.7,0.7,0.0,0.7
2024,3,Tyler Lockett,WR,8.91,8.91,9.6,-0.69,0.0,0.69
2025,4,Jalen Hurts,QB,18.93,18.71,19.4,-0.69,-0.22,0.69
2025,12,Daniel Jones,QB,17.68,17.53,16.84,0.69,-0.15,0.69
2024,12,Adam Thielen,WR,8.71,9.39,8.7,0.69,0.68,0.69
2025,12,Michael Pittman,WR,14.38,14.38,13.7,0.68,0.0,0.68
2024,8,Josh Palmer,WR,8.71,8.52,9.2,-0.68,-0.19,0.68
2024,18,DK Metcalf,WR,13.81,13.62,14.3,-0.68,-0.19,0.68
2024,6,Amon-Ra St. Brown,WR,15.15,14.38,13.7,0.68,-0.77,0.68
2024,16,Jauan Jennings,WR,8.52,8.43,9.1,-0.67,-0.09,0.67
2025,6,Jaylen Waddle,WR,14.58,15.15,15.82,-0.67,0.57,0.67
2025,16,Darren Waller,TE,7.67,7.67,7.0,0.67,0.0,0.67
2024,16,Puka Nacua,WR,13.23,12.94,13.6,-0.66,-0.29,0.66
2025,18,Jakobi Meyers,WR,10.64,10.06,9.4,0.66,-0.58,0.66
2025,13,George Kittle,TE,9.76,10.04,10.7,-0.66,0.28,0.66
2024,4,Rachaad White,RB,10.96,11.05,10.4,0.65,0.09,0.65
2024,9,Terry McLaurin,WR,15.15,15.25,15.9,-0.65,0.1,0.65
2024,12,David Montgomery,RB,17.13,16.95,16.3,0.65,-0.18,0.65
2024,11,Amari Cooper,WR,8.33,8.14,7.5,0.64,-0.19,0.64
2025,12,DeVonta Smith,WR,15.83,15.54,14.9,0.64,-0.29,0.64
2025,10,Drake Maye,QB,17.53,17.46,18.1,-0.64,-0.07,0.64
2025,8,Juwan Johnson,TE,9.09,9.66,10.3,-0.64,0.57,0.64
2025,16,Tyler Allgeier,RB,9.03,8.93,8.3,0.63,-0.1,0.63
2025,6,Sam Darnold,QB,20.92,20.62,20.0,0.62,-0.3,0.62
2025,3,Cole Kmet,TE,8.81,8.62,8.0,0.62,-0.19,0.62
2024,6,David Njoku,TE,6.91,7.48,8.1,-0.62,0.57,0.62
2024,9,Juwan Johnson,TE,6.91,6.72,6.1,0.62,-0.19,0.62
2024,14,Jake Ferguson,TE,6.81,6.81,6.2,0.61,0.0,0.61
2025,13,Emeka Egbuka,WR,9.0,8.81,8.2,0.61,-0.19,0.61
2024,3,Brian Thomas Jr.,WR,9.1,9.19,9.8,-0.61,0.09,0.61
2025,5,Troy Franklin,WR,9.0,9.1,8.5,0.6,0.1,0.6
2025,16,Jonathan Taylor,RB,16.21,16.3,16.9,-0.6,0.09,0.6
2024,14,Mike Evans,WR,11.89,11.5,10.9,0.6,-0.39,0.6
2025,14,Khalil Shakir,WR,9.58,9.0,9.6,-0.6,-0.58,0.6
2025,14,Caleb Williams,QB,15.1,15.54,14.94,0.6,0.44,0.6
2025,15,Keenan Allen,WR,8.81,9.19,8.6,0.59,0.38,0.59
2025,3,KaVontae Turpin,WR,9.67,9.39,8.8,0.59,-0.28,0.59
2025,9,Deebo Samuel Sr.,WR,8.71,8.81,9.4,-0.59,0.1,0.59
2024,18,Javonte Williams,RB,10.59,10.22,10.8,-0.58,-0.37,0.58
2025,8,Calvin Austin III,WR,7.37,7.37,6.8,0.57,0.0,0.57
2025,11,Tyjae Spears,RB,7.65,7.83,8.4,-0.57,0.18,0.57
2025,5,Garrett Wilson,WR,19.28,19.67,19.1,0.57,0.39,0.57
2024,15,Rico Dowdle,RB,15.2,15.47,14.9,0.57,0.27,0.57
2025,7,Stefon Diggs,WR,13.52,13.33,13.9,-0.57,-0.19,0.57
2025,16,Rachaad White,RB,8.66,8.57,8.0,0.57,-0.09,0.57
2025,12,Chig Okonkwo,TE,6.53,7.57,7.0,0.57,1.04,0.57
2024,5,Derrick Henry,RB,16.3,16.03,16.6,-0.57,-0.27,0.57
2024,5,C.J. Stroud,QB,16.79,16.5,15.94,0.56,-0.29,0.56
2025,9,T.J. Hockenson,TE,8.9,9.66,9.1,0.56,0.76,0.56
2024,11,Jayden Reed,WR,10.35,10.35,9.8,0.55,0.0,0.55
2025,16,Khalil Shakir,WR,8.14,7.95,7.4,0.55,-0.19,0.55
2024,15,Jordan Addison,WR,12.94,12.75,13.3,-0.55,-0.19,0.55
2025,8,Jauan Jennings,WR,7.56,7.95,8.5,-0.55,0.39,0.55
2025,8,Evan Engram,TE,8.71,8.14,7.6,0.54,-0.57,0.54
2024,17,Bryce Young,QB,17.09,17.46,16.92,0.54,0.37,0.54
2025,16,Troy Franklin,WR,10.25,10.06,10.6,-0.54,-0.19,0.54
2024,18,Baker Mayfield,QB,23.42,22.17,21.64,0.53,-1.25,0.53
2024,9,Jalen Nailor,WR,8.23,8.23,7.7,0.53,0.0,0.53
2024,6,Michael Pittman,WR,11.79,11.98,12.5,-0.52,0.19,0.52
2025,11,Courtland Sutton,WR,9.29,9.39,9.9,-0.51,0.1,0.51
2025,14,Bam Knight,RB,6.82,6.91,6.4,0.51,0.09,0.51
2024,13,Jameson Williams,WR,9.48,9.1,9.6,-0.5,-0.38,0.5
2025,5,Nico Collins,WR,16.4,16.5,16.0,0.5,0.1,0.5
2024,18,Tucker Kraft,TE,7.48,7.1,7.6,-0.5,-0.38,0.5
2024,10,Cade Otton,TE,8.9,9.0,8.5,0.5,0.1,0.5
2024,8,Kareem Hunt,RB,12.99,12.8,13.3,-0.5,-0.19,0.5
2025,4,De'Von Achane,RB,17.68,17.59,17.1,0.49,-0.09,0.49
2025,13,Ashton Jeanty,RB,10.96,11.61,12.1,-0.49,0.65,0.49
2024,17,D'Andre Swift,RB,11.42,11.61,12.1,-0.49,0.19,0.49
2025,10,Derrick Henry,RB,11.97,11.88,11.4,0.48,-0.09,0.48
2024,8,George Pickens,WR,11.02,10.92,11.4,-0.48,-0.1,0.48
2024,15,Calvin Ridley,WR,9.29,9.48,9.0,0.48,0.19,0.48
2025,11,Emeka Egbuka,WR,8.33,8.52,9.0,-0.48,0.19,0.48
2024,13,Joe Burrow,QB,19.08,18.78,19.26,-0.48,-0.3,0.48
2025,7,Bijan Robinson,RB,20.72,20.72,21.2,-0.48,0.0,0.48
2025,4,J.K. Dobbins,RB,12.07,11.97,11.5,0.47,-0.1,0.47
2024,14,Aaron Jones,RB,16.21,15.93,16.4,-0.47,-0.28,0.47
2025,5,Chase Brown,RB,11.24,11.33,11.8,-0.47,0.09,0.47
2025,11,A.J. Brown,WR,12.56,12.37,11.9,0.47,-0.19,0.47
2025,11,Keenan Allen,WR,9.87,9.77,9.3,0.47,-0.1,0.47
2025,11,Romeo Doubs,WR,9.96,9.77,9.3,0.47,-0.19,0.47
2025,12,Chuba Hubbard,RB,7.37,7.83,8.3,-0.47,0.46,0.47
2024,3,Jordan Akins,TE,6.53,6.43,6.9,-0.47,-0.1,0.47
2025,5,Marvin Harrison Jr.,WR,13.62,13.33,13.8,-0.47,-0.29,0.47
2025,18,Trevor Lawrence,QB,24.09,22.84,23.3,-0.46,-1.25,0.46
2025,14,T.J. Hockenson,TE,9.66,9.66,9.2,0.46,0.0,0.46
2024,7,Jordan Addison,WR,10.35,10.06,9.6,0.46,-0.29,0.46
2025,5,Carson Wentz,QB,13.99,14.29,14.74,-0.45,0.3,0.45
2024,11,Drake Maye,QB,17.09,17.53,17.98,-0.45,0.44,0.45
2024,14,Andrei Iosivas,WR,7.85,7.66,8.1,-0.44,-0.19,0.44
2025,9,Christian Watson,WR,7.56,7.37,7.8,-0.43,-0.19,0.43
2025,9,Oronde Gadsden II,TE,12.8,12.23,11.8,0.43,-0.57,0.43
2025,17,Woody Marks,RB,8.75,8.93,8.5,0.43,0.18,0.43
2024,10,Aaron Jones,RB,12.71,12.53,12.1,0.43,-0.18,0.43
2025,8,Cade Otton,TE,8.81,8.43,8.0,0.43,-0.38,0.43
2025,8,Stefon Diggs,WR,10.83,10.83,10.4,0.43,0.0,0.43
2024,3,Justin Jefferson,WR,19.67,19.67,20.1,-0.43,0.0,0.43
2025,10,Colston Loveland,TE,9.38,9.09,9.5,-0.41,-0.29,0.41
2025,13,AJ Barner,TE,7.86,7.29,7.7,-0.41,-0.57,0.41
2024,4,Trevor Lawrence,QB,14.95,15.17,14.76,0.41,0.22,0.41
2024,4,Javonte Williams,RB,9.76,10.41,10.0,0.41,0.65,0.41
2024,8,J.K. Dobbins,RB,16.49,16.39,16.8,-0.41,-0.1,0.41
2024,11,Alexander Mattison,RB,9.21,9.49,9.9,-0.41,0.28,0.41
2025,11,Brock Bowers,TE,14.6,14.6,14.2,0.4,0.0,0.4
2024,4,Roschon Johnson,RB,8.2,8.2,8.6,-0.4,0.0,0.4
2024,15,DeAndre Hopkins,WR,9.1,9.0,8.6,0.4,-0.1,0.4
2025,6,Kyren Williams,RB,16.58,16.3,16.7,-0.4,-0.28,0.4
2024,13,Alvin Kamara,RB,16.3,16.3,15.9,0.4,0.0,0.4
2024,12,Hunter Henry,TE,8.62,9.0,9.4,-0.4,0.38,0.4
2024,16,Jordan Addison,WR,14.1,14.1,14.5,-0.4,0.0,0.4
2025,13,Tyler Warren,TE,11.09,10.8,11.2,-0.4,-0.29,0.4
2024,6,Emanuel Wilson,RB,8.2,7.92,8.3,-0.38,-0.28,0.38
2024,10,Josh Downs,WR,14.67,14.58,14.2,0.38,-0.09,0.38
2024,16,Malik Nabers,WR,12.56,13.42,13.8,-0.38,0.86,0.38
2025,9,George Pickens,WR,14.1,13.52,13.9,-0.38,-0.58,0.38
2025,9,Khalil Shakir,WR,11.02,10.92,11.3,-0.38,-0.1,0.38
